Country,State,Place,Address,Ratings,Reviews,Best_Time_to_Visit,Latitude,Longitude
Australia,New South Wales,Random Place 3 - 1032,"Random Place 3 Road, New South Wales, Australia",4.5,Highly recommended!,Spring,-70.631802,5.243058
Australia,New South Wales,Random Place 3 - 2923,"Random Place 3 Road, New South Wales, Australia",4.3,Great for photography!,Spring,-89.007934,-131.5899
Australia,New South Wales,Random Place 3 - 2475,"Random Place 3 Road, New South Wales, Australia",4.4,Peaceful and relaxing.,Spring,86.367078,-43.187516
Australia,New South Wales,Random Place 3 - 3232,"Random Place 3 Road, New South Wales, Australia",3.6,Peaceful and relaxing.,Winter,5.694737,-136.356685
Australia,New South Wales,Random Place 3 - 3256,"Random Place 3 Road, New South Wales, Australia",3.8,Loved the experience!,Summer,56.802942,-106.486371
Australia,New South Wales,Random Place 3 - 750,"Random Place 3 Road, New South Wales, Australia",3.8,Breathtaking view!,Summer,18.485241,-4.538458
Australia,New South Wales,Random Place 3 - 2677,"Random Place 3 Road, New South Wales, Australia",3.9,A must-visit location!,Spring,-45.175055,-145.65126
Australia,New South Wales,Random Place 3 - 337,"Random Place 3 Road, New South Wales, Australia",3.5,Highly recommended!,Autumn,63.309983,-179.691356
Australia,New South Wales,Random Place 3 - 4955,"Random Place 3 Road, New South Wales, Australia",3.8,Breathtaking view!,Winter,51.484844,154.045148
Australia,New South Wales,Random Place 3 - 92,"Random Place 3 Road, New South Wales, Australia",4.5,Great for photography!,Spring,12.998795,-103.743591
Australia,New South Wales,Random Place 3 - 624,"Random Place 3 Road, New South Wales, Australia",4.2,Breathtaking view!,Summer,64.627477,37.558821
Australia,New South Wales,Random Place 3 - 2745,"Random Place 3 Road, New South Wales, Australia",4.1,Amazing place to visit!,Autumn,-4.233313,-45.84995
Australia,New South Wales,Random Place 3 - 2032,"Random Place 3 Road, New South Wales, Australia",4.6,Breathtaking view!,Summer,20.1987,-95.695341
Australia,New South Wales,Random Place 3 - 50,"Random Place 3 Road, New South Wales, Australia",4.2,Loved the experience!,Summer,2.430273,162.202864
Australia,New South Wales,Random Place 3 - 3184,"Random Place 3 Road, New South Wales, Australia",4.8,Highly recommended!,Spring,-0.732282,108.886429
Australia,New South Wales,Random Place 3 - 4958,"Random Place 3 Road, New South Wales, Australia",4.0,Great for photography!,Spring,-18.745029,20.899158
Australia,New South Wales,Random Place 3 - 3384,"Random Place 3 Road, New South Wales, Australia",4.1,A must-visit location!,Summer,74.14939,-83.592267
Australia,New South Wales,Random Place 3 - 2030,"Random Place 3 Road, New South Wales, Australia",4.7,Great for photography!,Spring,-44.115914,160.052899
Australia,New South Wales,Random Place 3 - 281,"Random Place 3 Road, New South Wales, Australia",4.7,Loved the experience!,Spring,-35.440542,177.088985
Australia,New South Wales,Random Place 3 - 1193,"Random Place 3 Road, New South Wales, Australia",4.9,Peaceful and relaxing.,Winter,19.888459,-179.241081
Australia,New South Wales,Random Place 3 - 781,"Random Place 3 Road, New South Wales, Australia",4.4,Great for photography!,Spring,-17.016909,-148.182935
Australia,New South Wales,Random Place 3 - 985,"Random Place 3 Road, New South Wales, Australia",4.1,Amazing place to visit!,Autumn,73.099364,36.093578
Australia,New South Wales,Random Place 3 - 4573,"Random Place 3 Road, New South Wales, Australia",4.4,A must-visit location!,Autumn,-50.303985,-36.731521
Australia,New South Wales,Random Place 3 - 4239,"Random Place 3 Road, New South Wales, Australia",4.1,Peaceful and relaxing.,Summer,-58.480886,-91.16053
Australia,New South Wales,Random Place 3 - 3428,"Random Place 3 Road, New South Wales, Australia",4.1,Loved the experience!,Winter,49.596815,-59.35079
Australia,New South Wales,Random Place 3 - 2442,"Random Place 3 Road, New South Wales, Australia",3.9,Highly recommended!,Summer,-34.220585,-70.898356
Australia,New South Wales,Random Place 3 - 692,"Random Place 3 Road, New South Wales, Australia",3.7,Loved the experience!,Summer,62.43032,-86.761006
Australia,New South Wales,Random Place 3 - 852,"Random Place 3 Road, New South Wales, Australia",4.4,Highly recommended!,Autumn,-57.035051,-59.558243
Australia,New South Wales,Random Place 3 - 735,"Random Place 3 Road, New South Wales, Australia",3.7,Highly recommended!,Summer,3.776003,-130.32906
Australia,New South Wales,Random Place 3 - 1597,"Random Place 3 Road, New South Wales, Australia",4.0,Highly recommended!,Spring,79.672737,141.395104
Australia,New South Wales,Random Place 3 - 3130,"Random Place 3 Road, New South Wales, Australia",4.2,Highly recommended!,Winter,38.586594,-165.831768
Australia,New South Wales,Random Place 3 - 2328,"Random Place 3 Road, New South Wales, Australia",3.9,Highly recommended!,Autumn,-7.408057,-54.488202
Australia,New South Wales,Random Place 3 - 4121,"Random Place 3 Road, New South Wales, Australia",4.3,A must-visit location!,Autumn,18.23391,36.245986
Australia,New South Wales,Random Place 3 - 937,"Random Place 3 Road, New South Wales, Australia",3.6,Amazing place to visit!,Summer,-78.837257,30.150298
Australia,New South Wales,Random Place 3 - 1661,"Random Place 3 Road, New South Wales, Australia",3.9,Highly recommended!,Summer,17.901961,54.584329
Australia,New South Wales,Random Place 3 - 2472,"Random Place 3 Road, New South Wales, Australia",3.6,Loved the experience!,Spring,-15.70515,78.797735
Australia,New South Wales,Random Place 3 - 1818,"Random Place 3 Road, New South Wales, Australia",3.6,A must-visit location!,Spring,87.954728,-156.373127
Australia,New South Wales,Random Place 3 - 1220,"Random Place 3 Road, New South Wales, Australia",4.8,A must-visit location!,Summer,-21.785843,-128.438082
Australia,New South Wales,Random Place 3 - 23,"Random Place 3 Road, New South Wales, Australia",4.5,Highly recommended!,Summer,85.922099,147.188693
Australia,New South Wales,Random Place 3 - 917,"Random Place 3 Road, New South Wales, Australia",4.9,Amazing place to visit!,Winter,-7.720543,158.109245
Australia,New South Wales,Random Place 3 - 2113,"Random Place 3 Road, New South Wales, Australia",3.6,Great for photography!,Spring,-4.725069,150.677869
Australia,New South Wales,Random Place 3 - 1350,"Random Place 3 Road, New South Wales, Australia",4.4,Breathtaking view!,Spring,-16.840526,111.1895
Australia,New South Wales,Random Place 3 - 2486,"Random Place 3 Road, New South Wales, Australia",3.7,Great for photography!,Spring,-2.81497,0.224917
Australia,New South Wales,Random Place 3 - 2831,"Random Place 3 Road, New South Wales, Australia",4.8,Amazing place to visit!,Autumn,24.158357,117.709488
Australia,New South Wales,Random Place 3 - 403,"Random Place 3 Road, New South Wales, Australia",3.8,Great for photography!,Winter,75.673795,-66.197619
Australia,New South Wales,Random Place 3 - 608,"Random Place 3 Road, New South Wales, Australia",3.7,Breathtaking view!,Spring,-68.682532,30.828914
Australia,New South Wales,Random Place 3 - 2004,"Random Place 3 Road, New South Wales, Australia",3.9,Breathtaking view!,Summer,73.830749,-146.039466
Australia,New South Wales,Random Place 3 - 326,"Random Place 3 Road, New South Wales, Australia",4.5,Amazing place to visit!,Winter,-57.447755,125.832902
Australia,New South Wales,Random Place 3 - 2008,"Random Place 3 Road, New South Wales, Australia",4.7,A must-visit location!,Spring,60.463932,-145.729692
Australia,New South Wales,Random Place 3 - 846,"Random Place 3 Road, New South Wales, Australia",4.1,Great for photography!,Autumn,9.168546,73.437421
Australia,New South Wales,Random Place 3 - 766,"Random Place 3 Road, New South Wales, Australia",4.4,Peaceful and relaxing.,Autumn,-62.885672,76.637361
Australia,New South Wales,Random Place 3 - 1264,"Random Place 3 Road, New South Wales, Australia",3.8,A must-visit location!,Summer,-68.911641,-122.612111
Australia,New South Wales,Random Place 3 - 828,"Random Place 3 Road, New South Wales, Australia",3.8,Peaceful and relaxing.,Winter,18.97375,72.823013
Australia,New South Wales,Random Place 3 - 3608,"Random Place 3 Road, New South Wales, Australia",4.8,Breathtaking view!,Autumn,-77.916427,-79.352167
Australia,New South Wales,Random Place 3 - 1709,"Random Place 3 Road, New South Wales, Australia",4.9,Breathtaking view!,Spring,-39.310627,59.771699
Australia,New South Wales,Random Place 3 - 353,"Random Place 3 Road, New South Wales, Australia",4.0,Highly recommended!,Spring,-49.015111,-36.662975
Australia,New South Wales,Random Place 3 - 56,"Random Place 3 Road, New South Wales, Australia",4.7,Highly recommended!,Spring,-21.79679,-158.272053
Australia,New South Wales,Random Place 3 - 3806,"Random Place 3 Road, New South Wales, Australia",3.6,Great for photography!,Winter,65.290607,-78.778359
Australia,New South Wales,Random Place 3 - 2802,"Random Place 3 Road, New South Wales, Australia",4.4,Loved the experience!,Summer,31.209907,-107.452356
Australia,Victoria,Random Place 1 - 4087,"Random Place 1 Road, Victoria, Australia",3.8,Breathtaking view!,Winter,-87.213791,69.283923
Australia,Victoria,Random Place 1 - 858,"Random Place 1 Road, Victoria, Australia",4.7,Great for photography!,Autumn,52.644871,149.218531
Australia,Victoria,Random Place 1 - 1173,"Random Place 1 Road, Victoria, Australia",3.6,Amazing place to visit!,Summer,61.707636,76.05472
Australia,Victoria,Random Place 1 - 1320,"Random Place 1 Road, Victoria, Australia",4.9,Loved the experience!,Winter,67.579084,-2.162853
Australia,Victoria,Random Place 1 - 2445,"Random Place 1 Road, Victoria, Australia",4.0,A must-visit location!,Autumn,-8.464294,-44.781005
Australia,Victoria,Random Place 1 - 1491,"Random Place 1 Road, Victoria, Australia",4.3,Breathtaking view!,Autumn,-42.600312,85.595017
Australia,Victoria,Random Place 1 - 1342,"Random Place 1 Road, Victoria, Australia",4.2,Amazing place to visit!,Winter,0.798636,-41.075196
Australia,Victoria,Random Place 1 - 4975,"Random Place 1 Road, Victoria, Australia",4.6,Loved the experience!,Autumn,71.511163,113.579694
Australia,Victoria,Random Place 1 - 4395,"Random Place 1 Road, Victoria, Australia",4.3,Highly recommended!,Winter,-38.783689,-25.597867
Australia,Victoria,Random Place 1 - 2818,"Random Place 1 Road, Victoria, Australia",4.1,Breathtaking view!,Winter,43.972723,82.411627
Australia,Victoria,Random Place 1 - 181,"Random Place 1 Road, Victoria, Australia",5.0,Loved the experience!,Summer,-3.328611,-162.141555
Australia,Victoria,Random Place 1 - 3432,"Random Place 1 Road, Victoria, Australia",5.0,Amazing place to visit!,Summer,-12.958786,-165.185817
Australia,Victoria,Random Place 1 - 17,"Random Place 1 Road, Victoria, Australia",4.4,Highly recommended!,Summer,19.902487,122.121695
Australia,Victoria,Random Place 1 - 2572,"Random Place 1 Road, Victoria, Australia",3.7,Peaceful and relaxing.,Spring,19.152486,145.106539
Australia,Victoria,Random Place 1 - 3589,"Random Place 1 Road, Victoria, Australia",4.2,Peaceful and relaxing.,Summer,5.569365,-4.191894
Australia,Victoria,Random Place 1 - 2093,"Random Place 1 Road, Victoria, Australia",4.0,Highly recommended!,Autumn,44.380371,-116.813354
Australia,Victoria,Random Place 1 - 2251,"Random Place 1 Road, Victoria, Australia",4.3,Highly recommended!,Summer,-36.61858,32.682601
Australia,Victoria,Random Place 1 - 2343,"Random Place 1 Road, Victoria, Australia",3.5,Highly recommended!,Winter,-48.144773,-132.041171
Australia,Victoria,Random Place 1 - 513,"Random Place 1 Road, Victoria, Australia",4.1,Highly recommended!,Autumn,-50.679056,-42.725781
Australia,Victoria,Random Place 1 - 857,"Random Place 1 Road, Victoria, Australia",4.0,A must-visit location!,Summer,-60.849714,-56.247237
Australia,Victoria,Random Place 1 - 2042,"Random Place 1 Road, Victoria, Australia",4.5,Highly recommended!,Winter,-85.808159,-46.59536
Australia,Victoria,Random Place 1 - 271,"Random Place 1 Road, Victoria, Australia",5.0,Amazing place to visit!,Spring,33.161658,138.787601
Australia,Victoria,Random Place 1 - 3106,"Random Place 1 Road, Victoria, Australia",4.5,A must-visit location!,Summer,-16.537366,54.204281
Australia,Victoria,Random Place 1 - 1299,"Random Place 1 Road, Victoria, Australia",4.7,Amazing place to visit!,Summer,-71.444707,58.280344
Australia,Victoria,Random Place 1 - 4009,"Random Place 1 Road, Victoria, Australia",4.3,Peaceful and relaxing.,Summer,-56.901952,-6.662545
Australia,Victoria,Random Place 1 - 4130,"Random Place 1 Road, Victoria, Australia",4.7,Great for photography!,Autumn,36.697772,89.44656
Australia,Victoria,Random Place 1 - 3486,"Random Place 1 Road, Victoria, Australia",4.8,Amazing place to visit!,Summer,-39.707006,-45.079947
Australia,Victoria,Random Place 1 - 717,"Random Place 1 Road, Victoria, Australia",4.2,Loved the experience!,Autumn,-81.935823,-142.599224
Australia,Victoria,Random Place 1 - 603,"Random Place 1 Road, Victoria, Australia",3.5,Peaceful and relaxing.,Winter,8.123828,79.008797
Australia,Victoria,Random Place 1 - 2195,"Random Place 1 Road, Victoria, Australia",3.6,Breathtaking view!,Summer,-66.205377,-129.351097
Australia,Victoria,Random Place 1 - 4990,"Random Place 1 Road, Victoria, Australia",4.9,A must-visit location!,Summer,71.659849,-126.865121
Australia,Victoria,Random Place 1 - 688,"Random Place 1 Road, Victoria, Australia",4.1,Great for photography!,Spring,-32.879599,-87.808682
Australia,Victoria,Random Place 1 - 1434,"Random Place 1 Road, Victoria, Australia",4.6,Breathtaking view!,Winter,-34.24128,-136.254721
Australia,Victoria,Random Place 1 - 560,"Random Place 1 Road, Victoria, Australia",4.3,A must-visit location!,Autumn,8.319661,69.408733
Australia,Victoria,Random Place 1 - 3753,"Random Place 1 Road, Victoria, Australia",4.5,Loved the experience!,Spring,55.835856,-130.113801
Australia,Victoria,Random Place 1 - 1090,"Random Place 1 Road, Victoria, Australia",4.9,Breathtaking view!,Spring,41.570296,56.683403
Australia,Victoria,Random Place 1 - 2678,"Random Place 1 Road, Victoria, Australia",3.6,Breathtaking view!,Summer,-2.354331,-39.354366
Australia,Victoria,Random Place 1 - 1461,"Random Place 1 Road, Victoria, Australia",4.1,Great for photography!,Winter,-88.308237,46.45636
Australia,Victoria,Random Place 1 - 2869,"Random Place 1 Road, Victoria, Australia",4.9,A must-visit location!,Spring,-1.222872,116.726259
Australia,Victoria,Random Place 1 - 477,"Random Place 1 Road, Victoria, Australia",3.6,Highly recommended!,Spring,58.836578,-58.485998
Australia,Victoria,Random Place 1 - 4906,"Random Place 1 Road, Victoria, Australia",4.2,Highly recommended!,Spring,-8.893564,150.158518
Australia,Victoria,Random Place 1 - 681,"Random Place 1 Road, Victoria, Australia",4.0,Breathtaking view!,Autumn,-69.614763,142.715746
Australia,Victoria,Random Place 1 - 2839,"Random Place 1 Road, Victoria, Australia",4.5,Great for photography!,Winter,5.96105,-166.11762
Australia,Victoria,Random Place 1 - 2744,"Random Place 1 Road, Victoria, Australia",4.6,Amazing place to visit!,Summer,-10.435628,125.926651
Australia,Victoria,Random Place 1 - 4766,"Random Place 1 Road, Victoria, Australia",4.2,Amazing place to visit!,Winter,-24.719896,149.10441
